date,state,district,pincode,demo_age_5_17,demo_age_17_
11-11-2025,Andhra Pradesh,Visakhapatnam,531173,1,18
04-11-2025,Andhra Pradesh,Visakhapatnam,530001,3,32
04-11-2025,Andhra Pradesh,Visakhapatnam,530048,2,22
04-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,5
04-11-2025,Andhra Pradesh,Visakhapatnam,531026,3,8
04-11-2025,Andhra Pradesh,Visakhapatnam,531027,0,10
04-11-2025,Andhra Pradesh,Visakhapatnam,531029,8,45
04-11-2025,Andhra Pradesh,Visakhapatnam,531055,3,18
04-11-2025,Andhra Pradesh,Visakhapatnam,531061,2,14
04-11-2025,Andhra Pradesh,Visakhapatnam,531116,8,31
04-11-2025,Andhra Pradesh,Visakhapatnam,531117,0,9
04-11-2025,Andhra Pradesh,Visakhapatnam,531219,3,19
05-11-2025,Andhra Pradesh,Visakhapatnam,530001,3,24
05-11-2025,Andhra Pradesh,Visakhapatnam,530005,0,1
05-11-2025,Andhra Pradesh,Visakhapatnam,530011,3,17
05-11-2025,Andhra Pradesh,Visakhapatnam,530020,0,3
05-11-2025,Andhra Pradesh,Visakhapatnam,530045,0,11
05-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,4
05-11-2025,Andhra Pradesh,Visakhapatnam,530053,4,1
05-11-2025,Andhra Pradesh,Visakhapatnam,531027,0,12
05-11-2025,Andhra Pradesh,Visakhapatnam,531030,1,2
05-11-2025,Andhra Pradesh,Visakhapatnam,531031,0,8
05-11-2025,Andhra Pradesh,Visakhapatnam,531032,0,4
05-11-2025,Andhra Pradesh,Visakhapatnam,531034,0,2
05-11-2025,Andhra Pradesh,Visakhapatnam,531061,1,3
05-11-2025,Andhra Pradesh,Visakhapatnam,531083,0,4
05-11-2025,Andhra Pradesh,Visakhapatnam,531105,1,1
05-11-2025,Andhra Pradesh,Visakhapatnam,531111,2,15
05-11-2025,Andhra Pradesh,Visakhapatnam,531149,0,10
05-11-2025,Andhra Pradesh,Visakhapatnam,531151,3,14
05-11-2025,Andhra Pradesh,Visakhapatnam,535145,4,5
06-11-2025,Andhra Pradesh,Visakhapatnam,530007,0,15
06-11-2025,Andhra Pradesh,Visakhapatnam,530024,4,5
06-11-2025,Andhra Pradesh,Visakhapatnam,530029,1,4
06-11-2025,Andhra Pradesh,Visakhapatnam,531022,1,4
06-11-2025,Andhra Pradesh,Visakhapatnam,531035,5,10
06-11-2025,Andhra Pradesh,Visakhapatnam,531083,2,14
06-11-2025,Andhra Pradesh,Visakhapatnam,531105,0,2
06-11-2025,Andhra Pradesh,Visakhapatnam,531114,5,11
06-11-2025,Andhra Pradesh,Visakhapatnam,531117,1,8
06-11-2025,Andhra Pradesh,Visakhapatnam,531126,1,16
06-11-2025,Andhra Pradesh,Visakhapatnam,531133,1,11
06-11-2025,Andhra Pradesh,Visakhapatnam,531151,2,16
06-11-2025,Andhra Pradesh,Visakhapatnam,531163,1,11
06-11-2025,Andhra Pradesh,Visakhapatnam,531173,4,21
06-11-2025,Andhra Pradesh,Visakhapatnam,531219,4,10
08-11-2025,Andhra Pradesh,Visakhapatnam,530001,2,10
08-11-2025,Andhra Pradesh,Visakhapatnam,530009,1,4
08-11-2025,Andhra Pradesh,Visakhapatnam,530017,5,15
08-11-2025,Andhra Pradesh,Visakhapatnam,530020,1,3
08-11-2025,Andhra Pradesh,Visakhapatnam,530022,0,2
08-11-2025,Andhra Pradesh,Visakhapatnam,530046,4,25
08-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,530053,1,7
08-11-2025,Andhra Pradesh,Visakhapatnam,531001,2,2
08-11-2025,Andhra Pradesh,Visakhapatnam,531019,0,3
08-11-2025,Andhra Pradesh,Visakhapatnam,531020,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,531022,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,531029,6,16
08-11-2025,Andhra Pradesh,Visakhapatnam,531031,2,6
08-11-2025,Andhra Pradesh,Visakhapatnam,531032,0,3
08-11-2025,Andhra Pradesh,Visakhapatnam,531075,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,531105,1,0
08-11-2025,Andhra Pradesh,Visakhapatnam,531115,1,8
08-11-2025,Andhra Pradesh,Visakhapatnam,531116,1,12
08-11-2025,Andhra Pradesh,Visakhapatnam,531163,4,12
07-11-2025,Andhra Pradesh,Visakhapatnam,530005,0,3
07-11-2025,Andhra Pradesh,Visakhapatnam,530007,2,11
07-11-2025,Andhra Pradesh,Visakhapatnam,530008,5,22
07-11-2025,Andhra Pradesh,Visakhapatnam,530022,0,5
07-11-2025,Andhra Pradesh,Visakhapatnam,530024,0,7
07-11-2025,Andhra Pradesh,Visakhapatnam,530027,7,20
07-11-2025,Andhra Pradesh,Visakhapatnam,530045,2,6
07-11-2025,Andhra Pradesh,Visakhapatnam,530048,3,16
07-11-2025,Andhra Pradesh,Visakhapatnam,530049,1,2
07-11-2025,Andhra Pradesh,Visakhapatnam,531001,1,14
07-11-2025,Andhra Pradesh,Visakhapatnam,531002,0,2
07-11-2025,Andhra Pradesh,Visakhapatnam,531011,1,8
07-11-2025,Andhra Pradesh,Visakhapatnam,531021,1,10
07-11-2025,Andhra Pradesh,Visakhapatnam,531025,0,3
07-11-2025,Andhra Pradesh,Visakhapatnam,531029,1,20
07-11-2025,Andhra Pradesh,Visakhapatnam,531030,1,8
07-11-2025,Andhra Pradesh,Visakhapatnam,531033,3,6
07-11-2025,Andhra Pradesh,Visakhapatnam,531082,1,1
07-11-2025,Andhra Pradesh,Visakhapatnam,531133,3,13
07-11-2025,Andhra Pradesh,Visakhapatnam,531162,4,18
07-11-2025,Andhra Pradesh,Visakhapatnam,531173,5,18
07-11-2025,Andhra Pradesh,Visakhapatnam,535005,0,4
13-11-2025,Andhra Pradesh,Visakhapatnam,530002,0,7
13-11-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
13-11-2025,Andhra Pradesh,Visakhapatnam,530004,0,9
13-11-2025,Andhra Pradesh,Visakhapatnam,530012,0,21
13-11-2025,Andhra Pradesh,Visakhapatnam,530014,0,1
13-11-2025,Andhra Pradesh,Visakhapatnam,530018,1,15
13-11-2025,Andhra Pradesh,Visakhapatnam,531024,0,8
13-11-2025,Andhra Pradesh,Visakhapatnam,531026,2,8
13-11-2025,Andhra Pradesh,Visakhapatnam,531034,0,5
13-11-2025,Andhra Pradesh,Visakhapatnam,531083,2,18
13-11-2025,Andhra Pradesh,Visakhapatnam,531087,0,2
13-11-2025,Andhra Pradesh,Visakhapatnam,531113,4,10
13-11-2025,Andhra Pradesh,Visakhapatnam,531127,0,9
13-11-2025,Andhra Pradesh,Visakhapatnam,531133,0,5
13-11-2025,Andhra Pradesh,Visakhapatnam,531149,2,9
13-11-2025,Andhra Pradesh,Visakhapatnam,531219,1,20
13-11-2025,Andhra Pradesh,Visakhapatnam,535005,0,2
12-11-2025,Andhra Pradesh,Visakhapatnam,530005,1,5
12-11-2025,Andhra Pradesh,Visakhapatnam,530011,2,16
12-11-2025,Andhra Pradesh,Visakhapatnam,530026,1,28
12-11-2025,Andhra Pradesh,Visakhapatnam,530045,0,8
12-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,4
12-11-2025,Andhra Pradesh,Visakhapatnam,531002,0,8
12-11-2025,Andhra Pradesh,Visakhapatnam,531028,0,3
12-11-2025,Andhra Pradesh,Visakhapatnam,531030,3,3
12-11-2025,Andhra Pradesh,Visakhapatnam,531031,1,11
12-11-2025,Andhra Pradesh,Visakhapatnam,531032,2,5
12-11-2025,Andhra Pradesh,Visakhapatnam,531126,0,16
12-11-2025,Andhra Pradesh,Visakhapatnam,531133,0,10
12-11-2025,Andhra Pradesh,Visakhapatnam,531219,1,11
15-11-2025,Andhra Pradesh,Visakhapatnam,530002,0,8
14-11-2025,Andhra Pradesh,Visakhapatnam,530002,1,15
14-11-2025,Andhra Pradesh,Visakhapatnam,530004,0,6
14-11-2025,Andhra Pradesh,Visakhapatnam,530013,1,14
14-11-2025,Andhra Pradesh,Visakhapatnam,530020,1,6
14-11-2025,Andhra Pradesh,Visakhapatnam,530024,0,5
14-11-2025,Andhra Pradesh,Visakhapatnam,530053,1,4
14-11-2025,Andhra Pradesh,Visakhapatnam,531028,0,2
14-11-2025,Andhra Pradesh,Visakhapatnam,531040,7,36
14-11-2025,Andhra Pradesh,Visakhapatnam,531060,1,3
14-11-2025,Andhra Pradesh,Visakhapatnam,531082,0,2
14-11-2025,Andhra Pradesh,Visakhapatnam,531105,0,1
14-11-2025,Andhra Pradesh,Visakhapatnam,535183,1,4
27-11-2025,Andhra Pradesh,Visakhapatnam,535250,0,1
28-11-2025,Andhra Pradesh,Visakhapatnam,530032,2,4
26-12-2025,Andhra Pradesh,Visakhapatnam,531105,0,2
31-12-2025,Andhra Pradesh,Visakhapatnam,530002,3,12
31-12-2025,Andhra Pradesh,Visakhapatnam,530007,2,16
31-12-2025,Andhra Pradesh,Visakhapatnam,530020,0,2
31-12-2025,Andhra Pradesh,Visakhapatnam,530024,0,7
31-12-2025,Andhra Pradesh,Visakhapatnam,530028,1,3
31-12-2025,Andhra Pradesh,Visakhapatnam,530041,3,21
31-12-2025,Andhra Pradesh,Visakhapatnam,530045,1,14
31-12-2025,Andhra Pradesh,Visakhapatnam,530051,1,7
31-12-2025,Andhra Pradesh,Visakhapatnam,531001,1,15
31-12-2025,Andhra Pradesh,Visakhapatnam,531002,0,7
31-12-2025,Andhra Pradesh,Visakhapatnam,531024,0,2
31-12-2025,Andhra Pradesh,Visakhapatnam,531026,0,6
31-12-2025,Andhra Pradesh,Visakhapatnam,531028,0,5
31-12-2025,Andhra Pradesh,Visakhapatnam,531036,0,17
31-12-2025,Andhra Pradesh,Visakhapatnam,531082,0,2
31-12-2025,Andhra Pradesh,Visakhapatnam,531083,2,6
31-12-2025,Andhra Pradesh,Visakhapatnam,531113,1,6
31-12-2025,Andhra Pradesh,Visakhapatnam,531133,1,11
31-12-2025,Andhra Pradesh,Visakhapatnam,535145,1,8
26-12-2025,Andhra Pradesh,Visakhapatnam,530002,0,4
26-12-2025,Andhra Pradesh,Visakhapatnam,530027,3,29
26-12-2025,Andhra Pradesh,Visakhapatnam,530048,6,41
26-12-2025,Andhra Pradesh,Visakhapatnam,531002,0,6
26-12-2025,Andhra Pradesh,Visakhapatnam,531021,1,9
26-12-2025,Andhra Pradesh,Visakhapatnam,531022,0,6
26-12-2025,Andhra Pradesh,Visakhapatnam,531029,0,7
26-12-2025,Andhra Pradesh,Visakhapatnam,531030,1,3
26-12-2025,Andhra Pradesh,Visakhapatnam,531035,1,14
26-12-2025,Andhra Pradesh,Visakhapatnam,531040,4,16
26-12-2025,Andhra Pradesh,Visakhapatnam,531075,1,3
26-12-2025,Andhra Pradesh,Visakhapatnam,531085,0,8
26-12-2025,Andhra Pradesh,Visakhapatnam,531111,0,3
26-12-2025,Andhra Pradesh,Visakhapatnam,531117,1,6
26-12-2025,Andhra Pradesh,Visakhapatnam,531133,0,3
26-12-2025,Andhra Pradesh,Visakhapatnam,535005,0,3
25-12-2025,Andhra Pradesh,Visakhapatnam,530011,1,6
25-12-2025,Andhra Pradesh,Visakhapatnam,530022,0,4
25-12-2025,Andhra Pradesh,Visakhapatnam,530027,0,6
25-12-2025,Andhra Pradesh,Visakhapatnam,530031,0,4
25-12-2025,Andhra Pradesh,Visakhapatnam,530046,2,24
25-12-2025,Andhra Pradesh,Visakhapatnam,531026,0,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531040,0,2
25-12-2025,Andhra Pradesh,Visakhapatnam,531083,0,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531111,0,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531113,0,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531028,1,2
25-12-2025,Andhra Pradesh,Visakhapatnam,531061,1,7
25-12-2025,Andhra Pradesh,Visakhapatnam,531082,0,2
25-12-2025,Andhra Pradesh,Visakhapatnam,535145,1,0
27-12-2025,Andhra Pradesh,Visakhapatnam,530020,0,1
28-12-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
28-12-2025,Andhra Pradesh,Visakhapatnam,530004,1,5
28-12-2025,Andhra Pradesh,Visakhapatnam,530013,7,13
28-12-2025,Andhra Pradesh,Visakhapatnam,530017,2,17
28-12-2025,Andhra Pradesh,Visakhapatnam,530020,0,1
28-12-2025,Andhra Pradesh,Visakhapatnam,530031,0,5
28-12-2025,Andhra Pradesh,Visakhapatnam,530047,1,9
28-12-2025,Andhra Pradesh,Visakhapatnam,530048,6,28
28-12-2025,Andhra Pradesh,Visakhapatnam,530053,0,4
28-12-2025,Andhra Pradesh,Visakhapatnam,531028,0,2
28-12-2025,Andhra Pradesh,Visakhapatnam,531163,6,19
28-12-2025,Andhra Pradesh,Visakhapatnam,531219,1,8
02-01-2026,Andhra Pradesh,Visakhapatnam,530007,2,10
02-01-2026,Andhra Pradesh,Visakhapatnam,530011,1,6
02-01-2026,Andhra Pradesh,Visakhapatnam,530020,0,2
02-01-2026,Andhra Pradesh,Visakhapatnam,530022,0,4
02-01-2026,Andhra Pradesh,Visakhapatnam,531002,2,7
02-01-2026,Andhra Pradesh,Visakhapatnam,531019,0,3
02-01-2026,Andhra Pradesh,Visakhapatnam,531020,0,1
02-01-2026,Andhra Pradesh,Visakhapatnam,531022,0,2
02-01-2026,Andhra Pradesh,Visakhapatnam,531027,0,3
02-01-2026,Andhra Pradesh,Visakhapatnam,531028,0,6
02-01-2026,Andhra Pradesh,Visakhapatnam,531029,0,2
02-01-2026,Andhra Pradesh,Visakhapatnam,531030,1,2
02-01-2026,Andhra Pradesh,Visakhapatnam,531031,1,4
02-01-2026,Andhra Pradesh,Visakhapatnam,531032,0,4
02-01-2026,Andhra Pradesh,Visakhapatnam,531033,1,2
02-01-2026,Andhra Pradesh,Visakhapatnam,531035,3,9
02-01-2026,Andhra Pradesh,Visakhapatnam,531060,1,0
02-01-2026,Andhra Pradesh,Visakhapatnam,531075,0,3
02-01-2026,Andhra Pradesh,Visakhapatnam,531105,1,1
02-01-2026,Andhra Pradesh,Visakhapatnam,531111,0,5
02-01-2026,Andhra Pradesh,Visakhapatnam,531113,0,3
02-01-2026,Andhra Pradesh,Visakhapatnam,531116,2,11
02-01-2026,Andhra Pradesh,Visakhapatnam,531173,0,23
02-01-2026,Andhra Pradesh,Visakhapatnam,535273,0,2
01-01-2026,Andhra Pradesh,Visakhapatnam,530005,0,3
01-01-2026,Andhra Pradesh,Visakhapatnam,530009,1,5
01-01-2026,Andhra Pradesh,Visakhapatnam,530022,2,8
01-01-2026,Andhra Pradesh,Visakhapatnam,530024,1,4
01-01-2026,Andhra Pradesh,Visakhapatnam,531021,0,3
01-01-2026,Andhra Pradesh,Visakhapatnam,531023,1,1
01-01-2026,Andhra Pradesh,Visakhapatnam,531025,0,3
01-01-2026,Andhra Pradesh,Visakhapatnam,531030,0,1
01-01-2026,Andhra Pradesh,Visakhapatnam,531031,2,6
01-01-2026,Andhra Pradesh,Visakhapatnam,531061,0,5
01-01-2026,Andhra Pradesh,Visakhapatnam,531075,0,2
01-01-2026,Andhra Pradesh,Visakhapatnam,531085,1,3
01-01-2026,Andhra Pradesh,Visakhapatnam,531111,2,3
01-01-2026,Andhra Pradesh,Visakhapatnam,531133,0,1
01-01-2026,Andhra Pradesh,Visakhapatnam,531149,0,8
01-01-2026,Andhra Pradesh,Visakhapatnam,531173,1,23
24-12-2025,Andhra Pradesh,Visakhapatnam,530002,1,3
24-12-2025,Andhra Pradesh,Visakhapatnam,530003,0,7
24-12-2025,Andhra Pradesh,Visakhapatnam,530004,0,9
24-12-2025,Andhra Pradesh,Visakhapatnam,530009,1,12
24-12-2025,Andhra Pradesh,Visakhapatnam,530016,2,39
24-12-2025,Andhra Pradesh,Visakhapatnam,530026,5,32
24-12-2025,Andhra Pradesh,Visakhapatnam,530028,1,10
24-12-2025,Andhra Pradesh,Visakhapatnam,530029,0,11
24-12-2025,Andhra Pradesh,Visakhapatnam,530044,3,22
24-12-2025,Andhra Pradesh,Visakhapatnam,530045,2,10
24-12-2025,Andhra Pradesh,Visakhapatnam,530052,0,5
24-12-2025,Andhra Pradesh,Visakhapatnam,531020,0,6
24-12-2025,Andhra Pradesh,Visakhapatnam,531022,0,2
24-12-2025,Andhra Pradesh,Visakhapatnam,531023,0,4
24-12-2025,Andhra Pradesh,Visakhapatnam,531025,2,9
24-12-2025,Andhra Pradesh,Visakhapatnam,531026,2,11
24-12-2025,Andhra Pradesh,Visakhapatnam,531027,2,14
24-12-2025,Andhra Pradesh,Visakhapatnam,531030,1,8
24-12-2025,Andhra Pradesh,Visakhapatnam,531113,0,12
24-12-2025,Andhra Pradesh,Visakhapatnam,531114,2,14
24-12-2025,Andhra Pradesh,Visakhapatnam,531173,3,22
24-12-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
27-12-2025,Andhra Pradesh,Visakhapatnam,530012,0,15
27-12-2025,Andhra Pradesh,Visakhapatnam,530024,0,3
27-12-2025,Andhra Pradesh,Visakhapatnam,530026,5,17
27-12-2025,Andhra Pradesh,Visakhapatnam,530031,1,2
27-12-2025,Andhra Pradesh,Visakhapatnam,530051,1,6
27-12-2025,Andhra Pradesh,Visakhapatnam,531019,0,7
27-12-2025,Andhra Pradesh,Visakhapatnam,531020,0,3
27-12-2025,Andhra Pradesh,Visakhapatnam,531021,0,3
27-12-2025,Andhra Pradesh,Visakhapatnam,531113,1,5
27-12-2025,Andhra Pradesh,Visakhapatnam,531117,0,5
27-12-2025,Andhra Pradesh,Visakhapatnam,531219,3,10
27-12-2025,Andhra Pradesh,Visakhapatnam,535273,0,1
03-01-2026,Andhra Pradesh,Visakhapatnam,530004,0,5
03-01-2026,Andhra Pradesh,Visakhapatnam,530007,0,3
03-01-2026,Andhra Pradesh,Visakhapatnam,530012,0,1
03-01-2026,Andhra Pradesh,Visakhapatnam,530016,0,3
03-01-2026,Andhra Pradesh,Visakhapatnam,530017,0,5
03-01-2026,Andhra Pradesh,Visakhapatnam,530020,0,1
03-01-2026,Andhra Pradesh,Visakhapatnam,530022,1,1
03-01-2026,Andhra Pradesh,Visakhapatnam,530028,0,1
03-01-2026,Andhra Pradesh,Visakhapatnam,530032,0,2
03-01-2026,Andhra Pradesh,Visakhapatnam,530040,0,4
03-01-2026,Andhra Pradesh,Visakhapatnam,530052,1,1
03-01-2026,Andhra Pradesh,Visakhapatnam,531023,0,4
03-01-2026,Andhra Pradesh,Visakhapatnam,531026,0,2
03-01-2026,Andhra Pradesh,Visakhapatnam,531033,0,1
03-01-2026,Andhra Pradesh,Visakhapatnam,531083,0,2
03-01-2026,Andhra Pradesh,Visakhapatnam,531117,0,6
03-01-2026,Andhra Pradesh,Visakhapatnam,531133,0,1
23-12-2025,Andhra Pradesh,Visakhapatnam,530005,0,1
23-12-2025,Andhra Pradesh,Visakhapatnam,530008,2,18
23-12-2025,Andhra Pradesh,Visakhapatnam,530022,0,6
23-12-2025,Andhra Pradesh,Visakhapatnam,530027,5,15
23-12-2025,Andhra Pradesh,Visakhapatnam,530031,0,3
23-12-2025,Andhra Pradesh,Visakhapatnam,530041,5,15
23-12-2025,Andhra Pradesh,Visakhapatnam,531020,1,7
23-12-2025,Andhra Pradesh,Visakhapatnam,531025,2,8
23-12-2025,Andhra Pradesh,Visakhapatnam,531027,1,11
23-12-2025,Andhra Pradesh,Visakhapatnam,531031,1,9
23-12-2025,Andhra Pradesh,Visakhapatnam,531036,0,19
23-12-2025,Andhra Pradesh,Visakhapatnam,531083,2,14
23-12-2025,Andhra Pradesh,Visakhapatnam,531087,0,2
23-12-2025,Andhra Pradesh,Visakhapatnam,535273,0,1
19-12-2025,Andhra Pradesh,Visakhapatnam,530018,0,11
19-12-2025,Andhra Pradesh,Visakhapatnam,530020,1,5
19-12-2025,Andhra Pradesh,Visakhapatnam,530022,0,6
19-12-2025,Andhra Pradesh,Visakhapatnam,530027,0,27
19-12-2025,Andhra Pradesh,Visakhapatnam,530040,4,25
19-12-2025,Andhra Pradesh,Visakhapatnam,530052,2,9
19-12-2025,Andhra Pradesh,Visakhapatnam,531020,1,2
19-12-2025,Andhra Pradesh,Visakhapatnam,531021,1,4
19-12-2025,Andhra Pradesh,Visakhapatnam,531026,2,7
19-12-2025,Andhra Pradesh,Visakhapatnam,531027,2,9
19-12-2025,Andhra Pradesh,Visakhapatnam,531032,1,9
19-12-2025,Andhra Pradesh,Visakhapatnam,531075,0,2
19-12-2025,Andhra Pradesh,Visakhapatnam,531085,0,10
19-12-2025,Andhra Pradesh,Visakhapatnam,531111,1,3
19-12-2025,Andhra Pradesh,Visakhapatnam,531115,1,15
19-12-2025,Andhra Pradesh,Visakhapatnam,531126,2,11
19-12-2025,Andhra Pradesh,Visakhapatnam,531149,0,13
19-12-2025,Andhra Pradesh,Visakhapatnam,531151,6,6
19-12-2025,Andhra Pradesh,Visakhapatnam,531162,3,22
19-12-2025,Andhra Pradesh,Visakhapatnam,531219,0,14
19-12-2025,Andhra Pradesh,Visakhapatnam,535005,2,4
19-12-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
15-11-2025,Andhra Pradesh,Visakhapatnam,530007,5,9
15-11-2025,Andhra Pradesh,Visakhapatnam,530012,1,12
15-11-2025,Andhra Pradesh,Visakhapatnam,530017,1,12
15-11-2025,Andhra Pradesh,Visakhapatnam,530027,1,26
15-11-2025,Andhra Pradesh,Visakhapatnam,530032,2,4
15-11-2025,Andhra Pradesh,Visakhapatnam,531002,0,1
15-11-2025,Andhra Pradesh,Visakhapatnam,531028,0,4
15-11-2025,Andhra Pradesh,Visakhapatnam,531034,0,9
15-11-2025,Andhra Pradesh,Visakhapatnam,531035,1,11
15-11-2025,Andhra Pradesh,Visakhapatnam,531040,5,10
15-11-2025,Andhra Pradesh,Visakhapatnam,531087,0,2
15-11-2025,Andhra Pradesh,Visakhapatnam,531115,0,10
15-11-2025,Andhra Pradesh,Visakhapatnam,531116,2,16
15-11-2025,Andhra Pradesh,Visakhapatnam,531126,1,12
15-11-2025,Andhra Pradesh,Visakhapatnam,531151,7,5
15-11-2025,Andhra Pradesh,Visakhapatnam,531163,2,13
15-11-2025,Andhra Pradesh,Visakhapatnam,535005,0,2
15-11-2025,Andhra Pradesh,Visakhapatnam,535273,2,0
16-11-2025,Andhra Pradesh,Visakhapatnam,530001,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530007,3,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530018,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530022,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,530024,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,530043,1,0
16-11-2025,Andhra Pradesh,Visakhapatnam,530044,0,5
16-11-2025,Andhra Pradesh,Visakhapatnam,531020,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,531021,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,531027,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,531040,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,531083,1,0
16-11-2025,Andhra Pradesh,Visakhapatnam,531151,0,5
16-11-2025,Andhra Pradesh,Visakhapatnam,531219,0,1
18-11-2025,Andhra Pradesh,Visakhapatnam,530004,1,10
18-11-2025,Andhra Pradesh,Visakhapatnam,530005,0,3
18-11-2025,Andhra Pradesh,Visakhapatnam,530009,1,10
18-11-2025,Andhra Pradesh,Visakhapatnam,530017,1,33
18-11-2025,Andhra Pradesh,Visakhapatnam,530020,2,4
18-11-2025,Andhra Pradesh,Visakhapatnam,530024,1,2
18-11-2025,Andhra Pradesh,Visakhapatnam,530026,5,27
18-11-2025,Andhra Pradesh,Visakhapatnam,530028,0,9
18-11-2025,Andhra Pradesh,Visakhapatnam,530043,1,6
18-11-2025,Andhra Pradesh,Visakhapatnam,530044,0,7
18-11-2025,Andhra Pradesh,Visakhapatnam,530047,2,13
18-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
18-11-2025,Andhra Pradesh,Visakhapatnam,530051,2,9
18-11-2025,Andhra Pradesh,Visakhapatnam,530053,1,2
18-11-2025,Andhra Pradesh,Visakhapatnam,531002,1,5
18-11-2025,Andhra Pradesh,Visakhapatnam,531022,1,5
18-11-2025,Andhra Pradesh,Visakhapatnam,531023,2,3
18-11-2025,Andhra Pradesh,Visakhapatnam,531026,3,11
18-11-2025,Andhra Pradesh,Visakhapatnam,531040,4,13
18-11-2025,Andhra Pradesh,Visakhapatnam,531055,7,19
18-11-2025,Andhra Pradesh,Visakhapatnam,531061,4,11
18-11-2025,Andhra Pradesh,Visakhapatnam,531117,2,5
18-11-2025,Andhra Pradesh,Visakhapatnam,531162,2,17
18-11-2025,Andhra Pradesh,Visakhapatnam,535183,2,5
17-11-2025,Andhra Pradesh,Visakhapatnam,530002,1,9
17-11-2025,Andhra Pradesh,Visakhapatnam,530016,5,34
17-11-2025,Andhra Pradesh,Visakhapatnam,530026,3,40
17-11-2025,Andhra Pradesh,Visakhapatnam,530027,0,13
17-11-2025,Andhra Pradesh,Visakhapatnam,530045,0,11
17-11-2025,Andhra Pradesh,Visakhapatnam,530046,3,17
17-11-2025,Andhra Pradesh,Visakhapatnam,530047,1,7
17-11-2025,Andhra Pradesh,Visakhapatnam,530051,1,10
17-11-2025,Andhra Pradesh,Visakhapatnam,531021,0,8
17-11-2025,Andhra Pradesh,Visakhapatnam,531025,4,2
17-11-2025,Andhra Pradesh,Visakhapatnam,531033,1,6
17-11-2025,Andhra Pradesh,Visakhapatnam,531040,6,26
17-11-2025,Andhra Pradesh,Visakhapatnam,531055,3,19
17-11-2025,Andhra Pradesh,Visakhapatnam,531060,0,3
17-11-2025,Andhra Pradesh,Visakhapatnam,531077,5,8
17-11-2025,Andhra Pradesh,Visakhapatnam,531081,1,16
17-11-2025,Andhra Pradesh,Visakhapatnam,531082,1,5
17-11-2025,Andhra Pradesh,Visakhapatnam,531085,5,8
17-11-2025,Andhra Pradesh,Visakhapatnam,531087,0,5
17-11-2025,Andhra Pradesh,Visakhapatnam,531127,2,6
17-11-2025,Andhra Pradesh,Visakhapatnam,531163,3,21
17-11-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
19-11-2025,Andhra Pradesh,Visakhapatnam,530004,2,6
19-11-2025,Andhra Pradesh,Visakhapatnam,530026,5,24
19-11-2025,Andhra Pradesh,Visakhapatnam,530046,2,27
19-11-2025,Andhra Pradesh,Visakhapatnam,530047,1,11
19-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
19-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,5
19-11-2025,Andhra Pradesh,Visakhapatnam,531026,2,10
19-11-2025,Andhra Pradesh,Visakhapatnam,531033,2,6
19-11-2025,Andhra Pradesh,Visakhapatnam,531035,3,16
19-11-2025,Andhra Pradesh,Visakhapatnam,531082,3,2
19-11-2025,Andhra Pradesh,Visakhapatnam,531087,0,5
19-11-2025,Andhra Pradesh,Visakhapatnam,531105,0,2
19-11-2025,Andhra Pradesh,Visakhapatnam,531115,2,13
19-11-2025,Andhra Pradesh,Visakhapatnam,531162,2,11
19-11-2025,Andhra Pradesh,Visakhapatnam,535145,2,1
21-11-2025,Andhra Pradesh,Visakhapatnam,530001,3,15
21-11-2025,Andhra Pradesh,Visakhapatnam,530002,0,2
21-11-2025,Andhra Pradesh,Visakhapatnam,530004,0,6
21-11-2025,Andhra Pradesh,Visakhapatnam,530011,1,12
21-11-2025,Andhra Pradesh,Visakhapatnam,530016,4,24
21-11-2025,Andhra Pradesh,Visakhapatnam,530017,5,23
21-11-2025,Andhra Pradesh,Visakhapatnam,530020,0,5
