date,state,district,pincode,bio_age_5_17,bio_age_17_
17-11-2025,Andhra Pradesh,Srikakulam,535125,2,1
16-11-2025,Andhra Pradesh,Srikakulam,532001,1,0
16-11-2025,Andhra Pradesh,Srikakulam,532243,2,0
16-11-2025,Andhra Pradesh,Srikakulam,532459,0,1
16-11-2025,Andhra Pradesh,Srikakulam,532460,1,0
18-11-2025,Andhra Pradesh,Srikakulam,532127,34,13
18-11-2025,Andhra Pradesh,Srikakulam,532168,66,27
18-11-2025,Andhra Pradesh,Srikakulam,532190,2,7
18-11-2025,Andhra Pradesh,Srikakulam,532195,41,15
18-11-2025,Andhra Pradesh,Srikakulam,532201,50,18
18-11-2025,Andhra Pradesh,Srikakulam,532214,18,9
18-11-2025,Andhra Pradesh,Srikakulam,532220,13,6
18-11-2025,Andhra Pradesh,Srikakulam,532263,22,7
18-11-2025,Andhra Pradesh,Srikakulam,532284,23,5
18-11-2025,Andhra Pradesh,Srikakulam,532322,40,11
18-11-2025,Andhra Pradesh,Srikakulam,532402,12,11
18-11-2025,Andhra Pradesh,Srikakulam,532403,61,29
18-11-2025,Andhra Pradesh,Srikakulam,532407,111,41
18-11-2025,Andhra Pradesh,Srikakulam,532440,53,19
18-11-2025,Andhra Pradesh,Srikakulam,532460,32,12
18-11-2025,Andhra Pradesh,Srikakulam,532461,16,8
18-11-2025,Andhra Pradesh,Srikakulam,535557,21,2
22-11-2025,Andhra Pradesh,Srikakulam,532243,23,7
22-11-2025,Andhra Pradesh,Srikakulam,532322,27,1
22-11-2025,Andhra Pradesh,Srikakulam,532403,28,16
22-11-2025,Andhra Pradesh,Srikakulam,532409,20,10
22-11-2025,Andhra Pradesh,Srikakulam,532429,25,5
22-11-2025,Andhra Pradesh,Srikakulam,532430,19,5
22-11-2025,Andhra Pradesh,Srikakulam,532443,14,8
22-11-2025,Andhra Pradesh,Srikakulam,532445,17,9
22-11-2025,Andhra Pradesh,Srikakulam,532455,48,26
22-11-2025,Andhra Pradesh,Srikakulam,532461,7,4
22-11-2025,Andhra Pradesh,Srikakulam,532462,8,4
21-11-2025,Andhra Pradesh,Srikakulam,532001,29,23
21-11-2025,Andhra Pradesh,Srikakulam,532005,33,6
21-11-2025,Andhra Pradesh,Srikakulam,532195,25,14
21-11-2025,Andhra Pradesh,Srikakulam,532212,17,4
21-11-2025,Andhra Pradesh,Srikakulam,532214,8,7
21-11-2025,Andhra Pradesh,Srikakulam,532215,2,1
21-11-2025,Andhra Pradesh,Srikakulam,532243,24,16
21-11-2025,Andhra Pradesh,Srikakulam,532284,15,4
21-11-2025,Andhra Pradesh,Srikakulam,532290,10,2
21-11-2025,Andhra Pradesh,Srikakulam,532292,2,4
21-11-2025,Andhra Pradesh,Srikakulam,532408,8,4
21-11-2025,Andhra Pradesh,Srikakulam,532458,19,7
21-11-2025,Andhra Pradesh,Srikakulam,532484,12,3
21-11-2025,Andhra Pradesh,Srikakulam,535125,2,0
21-11-2025,Andhra Pradesh,Srikakulam,535557,10,1
25-11-2025,Andhra Pradesh,Srikakulam,532001,49,24
25-11-2025,Andhra Pradesh,Srikakulam,532211,14,10
25-11-2025,Andhra Pradesh,Srikakulam,532218,17,10
25-11-2025,Andhra Pradesh,Srikakulam,532219,8,6
25-11-2025,Andhra Pradesh,Srikakulam,532220,5,7
25-11-2025,Andhra Pradesh,Srikakulam,532222,28,8
25-11-2025,Andhra Pradesh,Srikakulam,532243,20,21
25-11-2025,Andhra Pradesh,Srikakulam,532405,6,7
25-11-2025,Andhra Pradesh,Srikakulam,532408,9,4
25-11-2025,Andhra Pradesh,Srikakulam,532428,6,3
25-11-2025,Andhra Pradesh,Srikakulam,532440,43,18
25-11-2025,Andhra Pradesh,Srikakulam,532455,26,14
25-11-2025,Andhra Pradesh,Srikakulam,532460,30,9
25-11-2025,Andhra Pradesh,Srikakulam,535125,5,1
25-11-2025,Andhra Pradesh,Srikakulam,535557,3,3
24-11-2025,Andhra Pradesh,Srikakulam,532005,11,4
24-11-2025,Andhra Pradesh,Srikakulam,532195,27,15
24-11-2025,Andhra Pradesh,Srikakulam,532284,24,7
24-11-2025,Andhra Pradesh,Srikakulam,532290,9,6
24-11-2025,Andhra Pradesh,Srikakulam,532405,20,12
24-11-2025,Andhra Pradesh,Srikakulam,532409,23,10
24-11-2025,Andhra Pradesh,Srikakulam,532425,6,22
24-11-2025,Andhra Pradesh,Srikakulam,532427,12,7
24-11-2025,Andhra Pradesh,Srikakulam,532432,11,6
24-11-2025,Andhra Pradesh,Srikakulam,535557,6,3
27-11-2025,Andhra Pradesh,Srikakulam,532211,7,8
27-11-2025,Andhra Pradesh,Srikakulam,532212,12,7
27-11-2025,Andhra Pradesh,Srikakulam,532243,6,11
27-11-2025,Andhra Pradesh,Srikakulam,532284,10,5
27-11-2025,Andhra Pradesh,Srikakulam,532312,24,9
27-11-2025,Andhra Pradesh,Srikakulam,532322,6,5
27-11-2025,Andhra Pradesh,Srikakulam,532402,3,10
27-11-2025,Andhra Pradesh,Srikakulam,532403,12,17
27-11-2025,Andhra Pradesh,Srikakulam,532404,16,10
27-11-2025,Andhra Pradesh,Srikakulam,532410,7,6
27-11-2025,Andhra Pradesh,Srikakulam,532421,14,10
27-11-2025,Andhra Pradesh,Srikakulam,532427,0,4
27-11-2025,Andhra Pradesh,Srikakulam,532440,28,21
27-11-2025,Andhra Pradesh,Srikakulam,532458,7,13
27-11-2025,Andhra Pradesh,Srikakulam,532461,2,6
27-11-2025,Andhra Pradesh,Srikakulam,532462,4,1
27-11-2025,Andhra Pradesh,Srikakulam,535128,0,2
27-11-2025,Andhra Pradesh,Srikakulam,535557,1,3
26-11-2025,Andhra Pradesh,Srikakulam,532148,9,6
26-11-2025,Andhra Pradesh,Srikakulam,532195,20,11
26-11-2025,Andhra Pradesh,Srikakulam,532216,1,2
26-11-2025,Andhra Pradesh,Srikakulam,532222,16,5
26-11-2025,Andhra Pradesh,Srikakulam,532401,17,4
26-11-2025,Andhra Pradesh,Srikakulam,532405,13,4
26-11-2025,Andhra Pradesh,Srikakulam,532406,5,3
26-11-2025,Andhra Pradesh,Srikakulam,532409,13,11
26-11-2025,Andhra Pradesh,Srikakulam,532410,12,2
26-11-2025,Andhra Pradesh,Srikakulam,532428,3,2
26-11-2025,Andhra Pradesh,Srikakulam,532458,10,2
26-11-2025,Andhra Pradesh,Srikakulam,532460,20,8
26-11-2025,Andhra Pradesh,Srikakulam,535125,1,0
26-11-2025,Andhra Pradesh,Srikakulam,535557,1,0
28-11-2025,Andhra Pradesh,Srikakulam,532005,6,11
28-11-2025,Andhra Pradesh,Srikakulam,532211,11,3
28-11-2025,Andhra Pradesh,Srikakulam,532218,18,7
28-11-2025,Andhra Pradesh,Srikakulam,532243,5,14
28-11-2025,Andhra Pradesh,Srikakulam,532322,9,8
28-11-2025,Andhra Pradesh,Srikakulam,532403,14,10
28-11-2025,Andhra Pradesh,Srikakulam,532406,1,3
28-11-2025,Andhra Pradesh,Srikakulam,532407,12,33
28-11-2025,Andhra Pradesh,Srikakulam,532429,5,8
28-11-2025,Andhra Pradesh,Srikakulam,532430,12,5
28-11-2025,Andhra Pradesh,Srikakulam,532462,5,3
28-11-2025,Andhra Pradesh,Srikakulam,535128,2,0
28-11-2025,Andhra Pradesh,Srikakulam,535557,0,2
07-06-2025,Andhra Pradesh,Srikakulam,532212,0,3
07-06-2025,Andhra Pradesh,Srikakulam,532216,0,4
07-06-2025,Andhra Pradesh,Srikakulam,532242,2,5
07-06-2025,Andhra Pradesh,Srikakulam,532426,0,1
07-06-2025,Andhra Pradesh,Srikakulam,532427,0,1
07-06-2025,Andhra Pradesh,Srikakulam,532430,0,4
07-06-2025,Andhra Pradesh,Srikakulam,532432,0,6
08-06-2025,Andhra Pradesh,Srikakulam,532001,1,2
08-06-2025,Andhra Pradesh,Srikakulam,532264,0,1
08-06-2025,Andhra Pradesh,Srikakulam,532290,0,2
08-06-2025,Andhra Pradesh,Srikakulam,532292,0,1
23-06-2025,Andhra Pradesh,Srikakulam,532428,0,1
22-06-2025,Andhra Pradesh,Srikakulam,532195,1,1
22-06-2025,Andhra Pradesh,Srikakulam,532220,0,1
22-06-2025,Andhra Pradesh,Srikakulam,532264,0,3
22-06-2025,Andhra Pradesh,Srikakulam,532290,0,1
22-06-2025,Andhra Pradesh,Srikakulam,532459,0,7
22-06-2025,Andhra Pradesh,Srikakulam,535128,0,1
18-10-2025,Andhra Pradesh,Srikakulam,532001,9,12
18-10-2025,Andhra Pradesh,Srikakulam,532122,5,7
18-10-2025,Andhra Pradesh,Srikakulam,532201,16,22
18-10-2025,Andhra Pradesh,Srikakulam,532291,4,3
18-10-2025,Andhra Pradesh,Srikakulam,532292,6,3
18-10-2025,Andhra Pradesh,Srikakulam,532408,3,6
18-10-2025,Andhra Pradesh,Srikakulam,532410,2,6
18-10-2025,Andhra Pradesh,Srikakulam,532432,5,15
18-10-2025,Andhra Pradesh,Srikakulam,532443,1,2
18-10-2025,Andhra Pradesh,Srikakulam,532458,12,9
18-10-2025,Andhra Pradesh,Srikakulam,535557,1,2
19-10-2025,Andhra Pradesh,Srikakulam,532402,1,0
20-10-2025,Andhra Pradesh,Srikakulam,532213,0,1
20-10-2025,Andhra Pradesh,Srikakulam,532409,1,0
20-10-2025,Andhra Pradesh,Srikakulam,532426,1,1
21-10-2025,Andhra Pradesh,Srikakulam,532001,11,7
21-10-2025,Andhra Pradesh,Srikakulam,532123,6,24
21-10-2025,Andhra Pradesh,Srikakulam,532127,10,16
21-10-2025,Andhra Pradesh,Srikakulam,532264,14,16
21-10-2025,Andhra Pradesh,Srikakulam,532291,2,3
21-10-2025,Andhra Pradesh,Srikakulam,532428,0,3
21-10-2025,Andhra Pradesh,Srikakulam,532430,4,12
21-10-2025,Andhra Pradesh,Srikakulam,532443,12,9
21-10-2025,Andhra Pradesh,Srikakulam,532455,13,7
21-10-2025,Andhra Pradesh,Srikakulam,532462,12,3
21-10-2025,Andhra Pradesh,Srikakulam,535557,3,4
04-06-2025,Andhra Pradesh,Srikakulam,532443,0,1
19-06-2025,Andhra Pradesh,Srikakulam,535125,0,2
29-06-2025,Andhra Pradesh,Srikakulam,532216,0,1
29-06-2025,Andhra Pradesh,Srikakulam,532312,2,5
29-06-2025,Andhra Pradesh,Srikakulam,532401,0,1
29-06-2025,Andhra Pradesh,Srikakulam,532403,0,1
29-06-2025,Andhra Pradesh,Srikakulam,532430,0,1
29-06-2025,Andhra Pradesh,Srikakulam,532432,0,2
15-06-2025,Andhra Pradesh,Srikakulam,532221,0,3
15-06-2025,Andhra Pradesh,Srikakulam,532243,1,2
15-06-2025,Andhra Pradesh,Srikakulam,532404,1,2
15-06-2025,Andhra Pradesh,Srikakulam,532458,2,5
27-05-2025,Andhra Pradesh,Srikakulam,532428,0,8
25-05-2025,Andhra Pradesh,Srikakulam,532127,0,6
25-05-2025,Andhra Pradesh,Srikakulam,532148,1,1
25-05-2025,Andhra Pradesh,Srikakulam,532440,0,2
01-06-2025,Andhra Pradesh,Srikakulam,532242,0,1
01-06-2025,Andhra Pradesh,Srikakulam,532290,0,1
01-06-2025,Andhra Pradesh,Srikakulam,532407,0,1
01-06-2025,Andhra Pradesh,Srikakulam,532432,0,2
20-05-2025,Andhra Pradesh,Srikakulam,532190,7,2
20-05-2025,Andhra Pradesh,Srikakulam,532290,10,7
20-05-2025,Andhra Pradesh,Srikakulam,532291,1,2
20-05-2025,Andhra Pradesh,Srikakulam,532407,14,13
20-05-2025,Andhra Pradesh,Srikakulam,532409,9,7
20-05-2025,Andhra Pradesh,Srikakulam,532425,10,4
20-05-2025,Andhra Pradesh,Srikakulam,532440,11,7
20-05-2025,Andhra Pradesh,Srikakulam,532443,11,7
20-05-2025,Andhra Pradesh,Srikakulam,532457,5,3
20-05-2025,Andhra Pradesh,Srikakulam,532458,10,8
20-05-2025,Andhra Pradesh,Srikakulam,532462,2,1
22-05-2025,Andhra Pradesh,Srikakulam,532127,19,15
22-05-2025,Andhra Pradesh,Srikakulam,532215,4,2
22-05-2025,Andhra Pradesh,Srikakulam,532242,1,2
22-05-2025,Andhra Pradesh,Srikakulam,532263,0,2
22-05-2025,Andhra Pradesh,Srikakulam,532284,3,3
22-05-2025,Andhra Pradesh,Srikakulam,532312,28,13
22-05-2025,Andhra Pradesh,Srikakulam,532401,8,6
22-05-2025,Andhra Pradesh,Srikakulam,532407,20,13
22-05-2025,Andhra Pradesh,Srikakulam,532459,14,8
22-05-2025,Andhra Pradesh,Srikakulam,532474,6,1
21-05-2025,Andhra Pradesh,Srikakulam,532001,19,14
21-05-2025,Andhra Pradesh,Srikakulam,532005,5,0
21-05-2025,Andhra Pradesh,Srikakulam,532127,11,4
21-05-2025,Andhra Pradesh,Srikakulam,532190,5,0
21-05-2025,Andhra Pradesh,Srikakulam,532213,14,11
21-05-2025,Andhra Pradesh,Srikakulam,532215,5,5
21-05-2025,Andhra Pradesh,Srikakulam,532242,0,4
21-05-2025,Andhra Pradesh,Srikakulam,532292,7,8
21-05-2025,Andhra Pradesh,Srikakulam,532407,13,5
21-05-2025,Andhra Pradesh,Srikakulam,532409,5,8
21-05-2025,Andhra Pradesh,Srikakulam,532421,18,9
21-05-2025,Andhra Pradesh,Srikakulam,532443,8,2
21-05-2025,Andhra Pradesh,Srikakulam,532445,11,3
21-05-2025,Andhra Pradesh,Srikakulam,532456,10,5
21-05-2025,Andhra Pradesh,Srikakulam,535128,1,0
21-05-2025,Andhra Pradesh,Srikakulam,535557,4,2
23-05-2025,Andhra Pradesh,Srikakulam,532213,11,12
23-05-2025,Andhra Pradesh,Srikakulam,532242,7,2
23-05-2025,Andhra Pradesh,Srikakulam,532243,22,6
23-05-2025,Andhra Pradesh,Srikakulam,532284,3,5
23-05-2025,Andhra Pradesh,Srikakulam,532292,7,2
23-05-2025,Andhra Pradesh,Srikakulam,532404,13,5
23-05-2025,Andhra Pradesh,Srikakulam,532405,5,7
23-05-2025,Andhra Pradesh,Srikakulam,532406,3,1
23-05-2025,Andhra Pradesh,Srikakulam,532407,30,18
23-05-2025,Andhra Pradesh,Srikakulam,532421,15,9
23-05-2025,Andhra Pradesh,Srikakulam,532427,3,1
23-05-2025,Andhra Pradesh,Srikakulam,532428,0,1
23-05-2025,Andhra Pradesh,Srikakulam,532455,31,4
23-05-2025,Andhra Pradesh,Srikakulam,532459,15,3
23-05-2025,Andhra Pradesh,Srikakulam,532462,6,3
24-05-2025,Andhra Pradesh,Srikakulam,532148,6,1
24-05-2025,Andhra Pradesh,Srikakulam,532201,26,20
24-05-2025,Andhra Pradesh,Srikakulam,532214,8,10
24-05-2025,Andhra Pradesh,Srikakulam,532215,3,3
24-05-2025,Andhra Pradesh,Srikakulam,532242,12,6
24-05-2025,Andhra Pradesh,Srikakulam,532284,7,1
24-05-2025,Andhra Pradesh,Srikakulam,532404,5,0
24-05-2025,Andhra Pradesh,Srikakulam,532410,0,1
24-05-2025,Andhra Pradesh,Srikakulam,532462,6,7
24-05-2025,Andhra Pradesh,Srikakulam,535125,1,0
27-05-2025,Andhra Pradesh,Srikakulam,532148,4,1
27-05-2025,Andhra Pradesh,Srikakulam,532168,20,2
27-05-2025,Andhra Pradesh,Srikakulam,532190,3,1
27-05-2025,Andhra Pradesh,Srikakulam,532211,3,1
27-05-2025,Andhra Pradesh,Srikakulam,532213,13,12
27-05-2025,Andhra Pradesh,Srikakulam,532221,9,6
27-05-2025,Andhra Pradesh,Srikakulam,532243,12,6
27-05-2025,Andhra Pradesh,Srikakulam,532264,14,4
27-05-2025,Andhra Pradesh,Srikakulam,532322,12,3
27-05-2025,Andhra Pradesh,Srikakulam,532402,4,7
27-05-2025,Andhra Pradesh,Srikakulam,532408,6,3
27-05-2025,Andhra Pradesh,Srikakulam,532410,3,12
27-05-2025,Andhra Pradesh,Srikakulam,532425,4,2
27-05-2025,Andhra Pradesh,Srikakulam,532443,13,5
03-06-2025,Andhra Pradesh,Srikakulam,532123,19,3
03-06-2025,Andhra Pradesh,Srikakulam,532148,3,2
03-06-2025,Andhra Pradesh,Srikakulam,532216,3,5
03-06-2025,Andhra Pradesh,Srikakulam,532290,11,6
03-06-2025,Andhra Pradesh,Srikakulam,532291,9,6
03-06-2025,Andhra Pradesh,Srikakulam,532292,13,5
03-06-2025,Andhra Pradesh,Srikakulam,532312,33,21
03-06-2025,Andhra Pradesh,Srikakulam,532402,8,5
03-06-2025,Andhra Pradesh,Srikakulam,532404,2,4
03-06-2025,Andhra Pradesh,Srikakulam,532406,3,1
03-06-2025,Andhra Pradesh,Srikakulam,532426,4,1
03-06-2025,Andhra Pradesh,Srikakulam,532458,8,6
30-05-2025,Andhra Pradesh,Srikakulam,532148,12,5
30-05-2025,Andhra Pradesh,Srikakulam,532190,6,1
30-05-2025,Andhra Pradesh,Srikakulam,532214,3,10
30-05-2025,Andhra Pradesh,Srikakulam,532220,8,6
30-05-2025,Andhra Pradesh,Srikakulam,532243,18,5
30-05-2025,Andhra Pradesh,Srikakulam,532263,7,2
30-05-2025,Andhra Pradesh,Srikakulam,532402,5,5
30-05-2025,Andhra Pradesh,Srikakulam,532405,9,5
30-05-2025,Andhra Pradesh,Srikakulam,532409,4,4
30-05-2025,Andhra Pradesh,Srikakulam,532428,4,0
30-05-2025,Andhra Pradesh,Srikakulam,532430,6,7
30-05-2025,Andhra Pradesh,Srikakulam,532432,9,0
30-05-2025,Andhra Pradesh,Srikakulam,532474,6,2
04-06-2025,Andhra Pradesh,Srikakulam,532001,21,13
04-06-2025,Andhra Pradesh,Srikakulam,532123,8,5
04-06-2025,Andhra Pradesh,Srikakulam,532214,8,4
04-06-2025,Andhra Pradesh,Srikakulam,532216,2,0
04-06-2025,Andhra Pradesh,Srikakulam,532242,1,0
04-06-2025,Andhra Pradesh,Srikakulam,532407,18,13
04-06-2025,Andhra Pradesh,Srikakulam,532408,6,4
04-06-2025,Andhra Pradesh,Srikakulam,532445,7,2
04-06-2025,Andhra Pradesh,Srikakulam,532456,1,0
04-06-2025,Andhra Pradesh,Srikakulam,532457,2,2
31-05-2025,Andhra Pradesh,Srikakulam,532127,17,5
31-05-2025,Andhra Pradesh,Srikakulam,532168,10,18
31-05-2025,Andhra Pradesh,Srikakulam,532216,0,1
31-05-2025,Andhra Pradesh,Srikakulam,532284,7,6
31-05-2025,Andhra Pradesh,Srikakulam,532401,17,6
31-05-2025,Andhra Pradesh,Srikakulam,532409,4,4
31-05-2025,Andhra Pradesh,Srikakulam,532425,2,1
31-05-2025,Andhra Pradesh,Srikakulam,532445,3,4
31-05-2025,Andhra Pradesh,Srikakulam,532459,14,7
06-06-2025,Andhra Pradesh,Srikakulam,532005,7,2
06-06-2025,Andhra Pradesh,Srikakulam,532127,19,18
06-06-2025,Andhra Pradesh,Srikakulam,532195,21,12
06-06-2025,Andhra Pradesh,Srikakulam,532201,17,23
06-06-2025,Andhra Pradesh,Srikakulam,532212,10,6
06-06-2025,Andhra Pradesh,Srikakulam,532242,10,7
06-06-2025,Andhra Pradesh,Srikakulam,532263,0,2
06-06-2025,Andhra Pradesh,Srikakulam,532312,23,7
06-06-2025,Andhra Pradesh,Srikakulam,532406,5,5
06-06-2025,Andhra Pradesh,Srikakulam,532408,6,2
06-06-2025,Andhra Pradesh,Srikakulam,532410,6,5
06-06-2025,Andhra Pradesh,Srikakulam,532425,6,6
06-06-2025,Andhra Pradesh,Srikakulam,532429,4,2
06-06-2025,Andhra Pradesh,Srikakulam,532432,2,2
06-06-2025,Andhra Pradesh,Srikakulam,532445,6,2
06-06-2025,Andhra Pradesh,Srikakulam,532457,3,2
06-06-2025,Andhra Pradesh,Srikakulam,532459,14,3
06-06-2025,Andhra Pradesh,Srikakulam,532474,4,3
05-06-2025,Andhra Pradesh,Srikakulam,532168,30,21
05-06-2025,Andhra Pradesh,Srikakulam,532219,6,1
05-06-2025,Andhra Pradesh,Srikakulam,532242,1,4
05-06-2025,Andhra Pradesh,Srikakulam,532263,10,2
05-06-2025,Andhra Pradesh,Srikakulam,532322,9,5
05-06-2025,Andhra Pradesh,Srikakulam,532403,7,8
05-06-2025,Andhra Pradesh,Srikakulam,532404,8,8
05-06-2025,Andhra Pradesh,Srikakulam,532421,11,10
05-06-2025,Andhra Pradesh,Srikakulam,532426,3,3
05-06-2025,Andhra Pradesh,Srikakulam,532432,4,3
05-06-2025,Andhra Pradesh,Srikakulam,532484,6,3
09-06-2025,Andhra Pradesh,Srikakulam,532001,36,25
09-06-2025,Andhra Pradesh,Srikakulam,532190,7,2
09-06-2025,Andhra Pradesh,Srikakulam,532212,6,4
09-06-2025,Andhra Pradesh,Srikakulam,532213,8,0
09-06-2025,Andhra Pradesh,Srikakulam,532242,21,13
09-06-2025,Andhra Pradesh,Srikakulam,532284,11,5
09-06-2025,Andhra Pradesh,Srikakulam,532322,14,4
09-06-2025,Andhra Pradesh,Srikakulam,532406,12,3
09-06-2025,Andhra Pradesh,Srikakulam,532408,4,5
09-06-2025,Andhra Pradesh,Srikakulam,532410,4,3
09-06-2025,Andhra Pradesh,Srikakulam,532426,4,3
09-06-2025,Andhra Pradesh,Srikakulam,532430,12,11
09-06-2025,Andhra Pradesh,Srikakulam,532443,15,4
09-06-2025,Andhra Pradesh,Srikakulam,532458,22,5
09-06-2025,Andhra Pradesh,Srikakulam,535557,1,2
10-06-2025,Andhra Pradesh,Srikakulam,532005,2,4
10-06-2025,Andhra Pradesh,Srikakulam,532264,2,2
10-06-2025,Andhra Pradesh,Srikakulam,532312,60,24
10-06-2025,Andhra Pradesh,Srikakulam,532425,6,2
10-06-2025,Andhra Pradesh,Srikakulam,532426,11,3
10-06-2025,Andhra Pradesh,Srikakulam,532428,2,4
10-06-2025,Andhra Pradesh,Srikakulam,532432,3,2
10-06-2025,Andhra Pradesh,Srikakulam,535125,4,0
26-05-2025,Andhra Pradesh,Srikakulam,532001,21,12
26-05-2025,Andhra Pradesh,Srikakulam,532005,13,0
26-05-2025,Andhra Pradesh,Srikakulam,532212,10,6
26-05-2025,Andhra Pradesh,Srikakulam,532218,13,6
26-05-2025,Andhra Pradesh,Srikakulam,532221,16,12
26-05-2025,Andhra Pradesh,Srikakulam,532222,22,2
26-05-2025,Andhra Pradesh,Srikakulam,532284,8,4
26-05-2025,Andhra Pradesh,Srikakulam,532402,3,5
26-05-2025,Andhra Pradesh,Srikakulam,532403,9,6
26-05-2025,Andhra Pradesh,Srikakulam,532404,13,6
26-05-2025,Andhra Pradesh,Srikakulam,532407,13,18
26-05-2025,Andhra Pradesh,Srikakulam,532430,22,7
26-05-2025,Andhra Pradesh,Srikakulam,532443,27,4
26-05-2025,Andhra Pradesh,Srikakulam,532460,40,10
26-05-2025,Andhra Pradesh,Srikakulam,532474,3,1
25-05-2025,Andhra Pradesh,Srikakulam,532001,0,1
25-05-2025,Andhra Pradesh,Srikakulam,532185,5,0
25-05-2025,Andhra Pradesh,Srikakulam,532427,1,1
25-05-2025,Andhra Pradesh,Srikakulam,532459,0,1
28-05-2025,Andhra Pradesh,Srikakulam,532195,12,5
28-05-2025,Andhra Pradesh,Srikakulam,532201,28,17
28-05-2025,Andhra Pradesh,Srikakulam,532213,10,3
28-05-2025,Andhra Pradesh,Srikakulam,532219,2,1
28-05-2025,Andhra Pradesh,Srikakulam,532264,3,8
28-05-2025,Andhra Pradesh,Srikakulam,532404,7,4
28-05-2025,Andhra Pradesh,Srikakulam,532405,12,3
28-05-2025,Andhra Pradesh,Srikakulam,532410,2,3
28-05-2025,Andhra Pradesh,Srikakulam,532425,3,5
28-05-2025,Andhra Pradesh,Srikakulam,532426,4,0
28-05-2025,Andhra Pradesh,Srikakulam,532458,11,9
28-05-2025,Andhra Pradesh,Srikakulam,535125,1,0
29-05-2025,Andhra Pradesh,Srikakulam,532122,8,2
29-05-2025,Andhra Pradesh,Srikakulam,532148,6,2
29-05-2025,Andhra Pradesh,Srikakulam,532190,5,3
29-05-2025,Andhra Pradesh,Srikakulam,532212,5,3
29-05-2025,Andhra Pradesh,Srikakulam,532216,3,6
29-05-2025,Andhra Pradesh,Srikakulam,532218,9,5
29-05-2025,Andhra Pradesh,Srikakulam,532220,17,10
29-05-2025,Andhra Pradesh,Srikakulam,532221,12,14
29-05-2025,Andhra Pradesh,Srikakulam,532263,5,5
29-05-2025,Andhra Pradesh,Srikakulam,532264,19,17
29-05-2025,Andhra Pradesh,Srikakulam,532284,10,6
29-05-2025,Andhra Pradesh,Srikakulam,532292,4,1
29-05-2025,Andhra Pradesh,Srikakulam,532401,14,4
29-05-2025,Andhra Pradesh,Srikakulam,532402,3,3
29-05-2025,Andhra Pradesh,Srikakulam,532403,7,7
29-05-2025,Andhra Pradesh,Srikakulam,532404,6,2
29-05-2025,Andhra Pradesh,Srikakulam,532406,3,1
29-05-2025,Andhra Pradesh,Srikakulam,532409,4,5
29-05-2025,Andhra Pradesh,Srikakulam,532421,12,18
29-05-2025,Andhra Pradesh,Srikakulam,532443,12,7
29-05-2025,Andhra Pradesh,Srikakulam,532445,7,5
29-05-2025,Andhra Pradesh,Srikakulam,532457,2,2
29-05-2025,Andhra Pradesh,Srikakulam,532459,20,11
02-06-2025,Andhra Pradesh,Srikakulam,532123,14,5
02-06-2025,Andhra Pradesh,Srikakulam,532190,2,1
02-06-2025,Andhra Pradesh,Srikakulam,532222,26,9
02-06-2025,Andhra Pradesh,Srikakulam,532291,4,1
02-06-2025,Andhra Pradesh,Srikakulam,532405,5,6
02-06-2025,Andhra Pradesh,Srikakulam,532407,22,20
02-06-2025,Andhra Pradesh,Srikakulam,532428,5,5
02-06-2025,Andhra Pradesh,Srikakulam,532429,7,2
02-06-2025,Andhra Pradesh,Srikakulam,532440,12,9
02-06-2025,Andhra Pradesh,Srikakulam,532443,10,3
02-06-2025,Andhra Pradesh,Srikakulam,532456,0,1
02-06-2025,Andhra Pradesh,Srikakulam,532458,12,8
02-06-2025,Andhra Pradesh,Srikakulam,532484,4,4
01-06-2025,Andhra Pradesh,Srikakulam,532001,1,0
08-06-2025,Andhra Pradesh,Srikakulam,532168,0,1
08-06-2025,Andhra Pradesh,Srikakulam,532212,0,1
08-06-2025,Andhra Pradesh,Srikakulam,532213,3,0
08-06-2025,Andhra Pradesh,Srikakulam,532428,0,1
08-06-2025,Andhra Pradesh,Srikakulam,532462,0,1
07-06-2025,Andhra Pradesh,Srikakulam,532148,2,1
07-06-2025,Andhra Pradesh,Srikakulam,532222,0,1
07-06-2025,Andhra Pradesh,Srikakulam,532263,1,0
07-06-2025,Andhra Pradesh,Srikakulam,532291,2,0
07-06-2025,Andhra Pradesh,Srikakulam,532402,2,0
12-06-2025,Andhra Pradesh,Srikakulam,532005,9,6
12-06-2025,Andhra Pradesh,Srikakulam,532123,20,9
12-06-2025,Andhra Pradesh,Srikakulam,532127,29,19
12-06-2025,Andhra Pradesh,Srikakulam,532201,47,25
12-06-2025,Andhra Pradesh,Srikakulam,532222,35,11
12-06-2025,Andhra Pradesh,Srikakulam,532242,12,9
12-06-2025,Andhra Pradesh,Srikakulam,532264,19,9
12-06-2025,Andhra Pradesh,Srikakulam,532284,11,3
12-06-2025,Andhra Pradesh,Srikakulam,532292,18,4
12-06-2025,Andhra Pradesh,Srikakulam,532403,74,14
12-06-2025,Andhra Pradesh,Srikakulam,532407,79,29
12-06-2025,Andhra Pradesh,Srikakulam,532409,18,5
12-06-2025,Andhra Pradesh,Srikakulam,532421,32,12
12-06-2025,Andhra Pradesh,Srikakulam,532426,8,7
12-06-2025,Andhra Pradesh,Srikakulam,532429,21,9
12-06-2025,Andhra Pradesh,Srikakulam,532432,3,4
12-06-2025,Andhra Pradesh,Srikakulam,532445,14,9
12-06-2025,Andhra Pradesh,Srikakulam,532456,5,4
